,id,name,category,source,qasm_path,num_qubits,initial_depth,initial_two_qubit_gates,initial_two_qubit_depth,initial_total_gates,gate_density,two_qubit_ratio,created_at,optimizer_chain,original_circuit
2202,2203,artifact_artifact_rb__wisq_rules__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_rb__wisq_rules/wisq_bqskit.qasm,2,0,0,0,0,0.0,0.0,2026-03-05 20:40:30,wisq_rules,rb
2203,2204,artifact_artifact_rb__wisq_rules__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_rb__wisq_rules/wisq_rules.qasm,2,12,2,2,17,8.5,0.11764705882352941,2026-03-05 20:40:30,wisq_rules,rb
2204,2205,artifact_artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit/tket.qasm,12,98,100,62,337,28.083333333333332,0.29673590504451036,2026-03-05 20:40:30,wisq_bqskit,qaoa_barabasi_albert_N12_3reps
2205,2206,artifact_artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit/qiskit_standard.qasm,12,342,342,233,714,59.5,0.4789915966386555,2026-03-05 20:40:30,wisq_bqskit,qaoa_barabasi_albert_N12_3reps
2206,2207,artifact_artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit/qiskit_ai.qasm,12,355,383,258,704,58.666666666666664,0.5440340909090909,2026-03-05 20:40:30,wisq_bqskit,qaoa_barabasi_albert_N12_3reps
2207,2208,artifact_artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit/wisq_bqskit.qasm,12,195,99,61,569,47.416666666666664,0.17398945518453426,2026-03-05 20:40:30,wisq_bqskit,qaoa_barabasi_albert_N12_3reps
2208,2209,artifact_artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N12_3reps__wisq_bqskit/wisq_rules.qasm,12,123,101,62,422,35.166666666666664,0.23933649289099526,2026-03-05 20:40:30,wisq_bqskit,qaoa_barabasi_albert_N12_3reps
2209,2210,artifact_artifact_qv_N009_12345__qiskit_standard__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N009_12345__qiskit_standard/tket.qasm,9,112,93,27,613,68.11111111111111,0.15171288743882544,2026-03-05 20:40:30,qiskit_standard,qv_N009_12345
2210,2211,artifact_artifact_qv_N009_12345__qiskit_standard__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N009_12345__qiskit_standard/qiskit_standard.qasm,9,155,141,48,731,81.22222222222223,0.19288645690834474,2026-03-05 20:40:30,qiskit_standard,qv_N009_12345
2211,2212,artifact_artifact_qv_N009_12345__qiskit_standard__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N009_12345__qiskit_standard/qiskit_ai.qasm,9,172,177,60,770,85.55555555555556,0.22987012987012986,2026-03-05 20:40:30,qiskit_standard,qv_N009_12345
2212,2213,artifact_artifact_qv_N009_12345__qiskit_standard__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N009_12345__qiskit_standard/wisq_bqskit.qasm,9,226,129,67,776,86.22222222222223,0.16623711340206185,2026-03-05 20:40:30,qiskit_standard,qv_N009_12345
2213,2214,artifact_artifact_qv_N009_12345__qiskit_standard__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N009_12345__qiskit_standard/wisq_rules.qasm,9,181,127,57,701,77.88888888888889,0.181169757489301,2026-03-05 20:40:30,qiskit_standard,qv_N009_12345
2214,2215,artifact_artifact_qft_N018__qiskit_standard__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N018__qiskit_standard/tket.qasm,18,205,294,70,1228,68.22222222222223,0.23941368078175895,2026-03-05 20:40:30,qiskit_standard,qft_N018
2215,2216,artifact_artifact_qft_N018__qiskit_standard__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N018__qiskit_standard/qiskit_standard.qasm,18,266,652,183,1531,85.05555555555556,0.42586544741998694,2026-03-05 20:40:31,qiskit_standard,qft_N018
2216,2217,artifact_artifact_qft_N018__qiskit_standard__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N018__qiskit_standard/qiskit_ai.qasm,18,329,756,204,1635,90.83333333333333,0.46238532110091746,2026-03-05 20:40:31,qiskit_standard,qft_N018
2217,2218,artifact_artifact_qft_N018__qiskit_standard__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N018__qiskit_standard/wisq_bqskit.qasm,18,325,542,214,1404,78.0,0.38603988603988604,2026-03-05 20:40:31,qiskit_standard,qft_N018
2218,2219,artifact_artifact_qft_N018__qiskit_standard__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N018__qiskit_standard/wisq_rules.qasm,18,349,534,227,1342,74.55555555555556,0.3979135618479881,2026-03-05 20:40:31,qiskit_standard,qft_N018
2219,2220,artifact_artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules/tket.qasm,8,67,60,41,204,25.5,0.29411764705882354,2026-03-05 20:40:31,wisq_rules,qaoa_barabasi_albert_N8_3reps
2220,2221,artifact_artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules/qiskit_standard.qasm,8,182,158,98,412,51.5,0.38349514563106796,2026-03-05 20:40:31,wisq_rules,qaoa_barabasi_albert_N8_3reps
2221,2222,artifact_artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules/qiskit_ai.qasm,8,173,180,110,378,47.25,0.47619047619047616,2026-03-05 20:40:31,wisq_rules,qaoa_barabasi_albert_N8_3reps
2222,2223,artifact_artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules/wisq_bqskit.qasm,8,85,60,41,258,32.25,0.23255813953488372,2026-03-05 20:40:31,wisq_rules,qaoa_barabasi_albert_N8_3reps
2223,2224,artifact_artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__wisq_rules/wisq_rules.qasm,8,85,60,41,258,32.25,0.23255813953488372,2026-03-05 20:40:31,wisq_rules,qaoa_barabasi_albert_N8_3reps
2224,2225,artifact_artifact_efficient_su2_12__wisq_bqskit__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12__wisq_bqskit/tket.qasm,12,30,11,11,107,8.916666666666666,0.102803738317757,2026-03-05 20:40:31,wisq_bqskit,efficient_su2_12
2225,2226,artifact_artifact_efficient_su2_12__wisq_bqskit__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12__wisq_bqskit/qiskit_standard.qasm,12,27,11,11,107,8.916666666666666,0.102803738317757,2026-03-05 20:40:31,wisq_bqskit,efficient_su2_12
2226,2227,artifact_artifact_efficient_su2_12__wisq_bqskit__qiskit_ai,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12__wisq_bqskit/qiskit_ai.qasm,12,27,11,11,107,8.916666666666666,0.102803738317757,2026-03-05 20:40:31,wisq_bqskit,efficient_su2_12
2227,2228,artifact_artifact_efficient_su2_12__wisq_bqskit__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12__wisq_bqskit/wisq_bqskit.qasm,12,27,11,11,107,8.916666666666666,0.102803738317757,2026-03-05 20:40:31,wisq_bqskit,efficient_su2_12
2228,2229,artifact_artifact_efficient_su2_12__wisq_bqskit__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12__wisq_bqskit/wisq_rules.qasm,12,27,11,11,107,8.916666666666666,0.102803738317757,2026-03-05 20:40:31,wisq_bqskit,efficient_su2_12
2229,2230,artifact_artifact_qv_N015_12345__wisq_bqskit__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__wisq_bqskit/tket.qasm,15,336,293,62,2780,185.33333333333334,0.10539568345323741,2026-03-05 20:40:31,wisq_bqskit,qv_N015_12345
2230,2231,artifact_artifact_qv_N015_12345__wisq_bqskit__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__wisq_bqskit/qiskit_standard.qasm,15,546,723,228,2806,187.06666666666666,0.25766215253029223,2026-03-05 20:40:31,wisq_bqskit,qv_N015_12345
2231,2232,artifact_artifact_qv_N015_12345__wisq_bqskit__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__wisq_bqskit/wisq_bqskit.qasm,15,663,309,68,5464,364.26666666666665,0.056551976573938505,2026-03-05 20:40:31,wisq_bqskit,qv_N015_12345
2232,2233,artifact_artifact_qv_N015_12345__wisq_bqskit__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__wisq_bqskit/wisq_rules.qasm,15,581,309,56,6023,401.53333333333336,0.05130333720737174,2026-03-05 20:40:31,wisq_bqskit,qv_N015_12345
2233,2234,artifact_artifact_gf2^4_mult__wisq_rules__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^4_mult__wisq_rules/tket.qasm,12,84,93,57,193,16.083333333333332,0.48186528497409326,2026-03-05 20:40:31,wisq_rules,gf2^4_mult
2234,2235,artifact_artifact_gf2^4_mult__wisq_rules__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^4_mult__wisq_rules/qiskit_standard.qasm,12,323,367,202,705,58.75,0.5205673758865248,2026-03-05 20:40:31,wisq_rules,gf2^4_mult
2235,2236,artifact_artifact_gf2^4_mult__wisq_rules__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^4_mult__wisq_rules/qiskit_ai.qasm,12,296,420,256,556,46.333333333333336,0.7553956834532374,2026-03-05 20:40:31,wisq_rules,gf2^4_mult
2236,2237,artifact_artifact_gf2^4_mult__wisq_rules__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^4_mult__wisq_rules/wisq_bqskit.qasm,12,93,93,57,229,19.083333333333332,0.40611353711790393,2026-03-05 20:40:31,wisq_rules,gf2^4_mult
2237,2238,artifact_artifact_gf2^4_mult__wisq_rules__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^4_mult__wisq_rules/wisq_rules.qasm,12,93,93,57,229,19.083333333333332,0.40611353711790393,2026-03-05 20:40:31,wisq_rules,gf2^4_mult
2238,2239,artifact_artifact_qv_N014_12345__tket__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N014_12345__tket/tket.qasm,14,225,267,42,2230,159.28571428571428,0.11973094170403588,2026-03-05 20:40:31,tket,qv_N014_12345
2239,2240,artifact_artifact_qv_N014_12345__tket__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N014_12345__tket/qiskit_standard.qasm,14,343,549,141,2226,159.0,0.24663072776280323,2026-03-05 20:40:31,tket,qv_N014_12345
2240,2241,artifact_artifact_qv_N014_12345__tket__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N014_12345__tket/qiskit_ai.qasm,14,385,588,138,2687,191.92857142857142,0.21883141049497581,2026-03-05 20:40:31,tket,qv_N014_12345
2241,2242,artifact_artifact_qv_N014_12345__tket__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N014_12345__tket/wisq_bqskit.qasm,14,263,267,54,2263,161.64285714285714,0.1179849756959788,2026-03-05 20:40:31,tket,qv_N014_12345
2242,2243,artifact_artifact_qv_N014_12345__tket__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N014_12345__tket/wisq_rules.qasm,14,215,267,42,2275,162.5,0.11736263736263736,2026-03-05 20:40:31,tket,qv_N014_12345
2243,2244,artifact_artifact_tof_3__tket__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_3__tket/tket.qasm,5,36,18,16,52,10.4,0.34615384615384615,2026-03-05 20:40:31,tket,tof_3
2244,2245,artifact_artifact_tof_3__tket__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_3__tket/qiskit_standard.qasm,5,57,26,24,80,16.0,0.325,2026-03-05 20:40:31,tket,tof_3
2245,2246,artifact_artifact_tof_3__tket__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_3__tket/qiskit_ai.qasm,5,54,30,28,64,12.8,0.46875,2026-03-05 20:40:31,tket,tof_3
2246,2247,artifact_artifact_tof_3__tket__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_3__tket/wisq_bqskit.qasm,5,46,14,13,66,13.2,0.21212121212121213,2026-03-05 20:40:31,tket,tof_3
2247,2248,artifact_artifact_tof_3__tket__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_3__tket/wisq_rules.qasm,5,30,16,15,44,8.8,0.36363636363636365,2026-03-05 20:40:31,tket,tof_3
2248,2249,artifact_artifact_gf2^5_mult__tket__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^5_mult__tket/tket.qasm,15,142,154,77,353,23.533333333333335,0.43626062322946174,2026-03-05 20:40:31,tket,gf2^5_mult
2249,2250,artifact_artifact_gf2^5_mult__tket__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^5_mult__tket/qiskit_standard.qasm,15,390,482,227,990,66.0,0.4868686868686869,2026-03-05 20:40:31,tket,gf2^5_mult
2250,2251,artifact_artifact_gf2^5_mult__tket__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^5_mult__tket/qiskit_ai.qasm,15,323,511,245,710,47.333333333333336,0.719718309859155,2026-03-05 20:40:31,tket,gf2^5_mult
2251,2252,artifact_artifact_gf2^5_mult__tket__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^5_mult__tket/wisq_bqskit.qasm,15,250,149,111,526,35.06666666666667,0.2832699619771863,2026-03-05 20:40:31,tket,gf2^5_mult
2252,2253,artifact_artifact_gf2^5_mult__tket__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_gf2^5_mult__tket/wisq_rules.qasm,15,141,146,95,302,20.133333333333333,0.48344370860927155,2026-03-05 20:40:31,tket,gf2^5_mult
2253,2254,artifact_artifact_efficient_su2_16__qiskit_ai__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_16__qiskit_ai/tket.qasm,16,92,103,37,306,19.125,0.3366013071895425,2026-03-05 20:40:31,qiskit_ai,efficient_su2_16
2254,2255,artifact_artifact_efficient_su2_16__qiskit_ai__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_16__qiskit_ai/qiskit_standard.qasm,16,153,226,70,434,27.125,0.5207373271889401,2026-03-05 20:40:31,qiskit_ai,efficient_su2_16
2255,2256,artifact_artifact_efficient_su2_16__qiskit_ai__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_16__qiskit_ai/wisq_bqskit.qasm,16,143,182,96,370,23.125,0.4918918918918919,2026-03-05 20:40:31,qiskit_ai,efficient_su2_16
2256,2257,artifact_artifact_efficient_su2_16__qiskit_ai__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_16__qiskit_ai/wisq_rules.qasm,16,121,171,83,299,18.6875,0.5719063545150501,2026-03-05 20:40:32,qiskit_ai,efficient_su2_16
2257,2258,artifact_artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai/tket.qasm,7,111,60,40,234,33.42857142857143,0.2564102564102564,2026-03-05 20:40:32,qiskit_ai,qaoa_barabasi_albert_N7_3reps
2258,2259,artifact_artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai/qiskit_standard.qasm,7,140,104,65,299,42.714285714285715,0.34782608695652173,2026-03-05 20:40:32,qiskit_ai,qaoa_barabasi_albert_N7_3reps
2259,2260,artifact_artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai/qiskit_ai.qasm,7,81,106,60,171,24.428571428571427,0.6198830409356725,2026-03-05 20:40:32,qiskit_ai,qaoa_barabasi_albert_N7_3reps
2260,2261,artifact_artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai/wisq_bqskit.qasm,7,196,71,59,425,60.714285714285715,0.16705882352941176,2026-03-05 20:40:32,qiskit_ai,qaoa_barabasi_albert_N7_3reps
2261,2262,artifact_artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai/wisq_rules.qasm,7,125,84,72,259,37.0,0.32432432432432434,2026-03-05 20:40:32,qiskit_ai,qaoa_barabasi_albert_N7_3reps
2262,2263,artifact_artifact_csla_mux_3__qiskit_standard__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__qiskit_standard/tket.qasm,15,85,69,37,216,14.4,0.3194444444444444,2026-03-05 20:40:32,qiskit_standard,csla_mux_3
2263,2264,artifact_artifact_csla_mux_3__qiskit_standard__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__qiskit_standard/qiskit_standard.qasm,15,151,173,95,335,22.333333333333332,0.5164179104477612,2026-03-05 20:40:32,qiskit_standard,csla_mux_3
2264,2265,artifact_artifact_csla_mux_3__qiskit_standard__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__qiskit_standard/qiskit_ai.qasm,15,146,158,93,320,21.333333333333332,0.49375,2026-03-05 20:40:32,qiskit_standard,csla_mux_3
2265,2266,artifact_artifact_csla_mux_3__qiskit_standard__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__qiskit_standard/wisq_bqskit.qasm,15,254,128,90,542,36.13333333333333,0.23616236162361623,2026-03-05 20:40:32,qiskit_standard,csla_mux_3
2266,2267,artifact_artifact_csla_mux_3__qiskit_standard__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__qiskit_standard/wisq_rules.qasm,15,149,133,88,288,19.2,0.4618055555555556,2026-03-05 20:40:32,qiskit_standard,csla_mux_3
2267,2268,artifact_artifact_mod_mult_55__wisq_bqskit__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_mult_55__wisq_bqskit/tket.qasm,9,84,39,24,183,20.333333333333332,0.21311475409836064,2026-03-05 20:40:32,wisq_bqskit,mod_mult_55
2268,2269,artifact_artifact_mod_mult_55__wisq_bqskit__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_mult_55__wisq_bqskit/qiskit_standard.qasm,9,135,91,55,296,32.888888888888886,0.30743243243243246,2026-03-05 20:40:32,wisq_bqskit,mod_mult_55
2269,2270,artifact_artifact_mod_mult_55__wisq_bqskit__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_mult_55__wisq_bqskit/qiskit_ai.qasm,9,150,111,67,299,33.22222222222222,0.3712374581939799,2026-03-05 20:40:32,wisq_bqskit,mod_mult_55
2270,2271,artifact_artifact_mod_mult_55__wisq_bqskit__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_mult_55__wisq_bqskit/wisq_bqskit.qasm,9,96,39,24,227,25.22222222222222,0.17180616740088106,2026-03-05 20:40:32,wisq_bqskit,mod_mult_55
2271,2272,artifact_artifact_mod_mult_55__wisq_bqskit__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_mult_55__wisq_bqskit/wisq_rules.qasm,9,96,39,24,227,25.22222222222222,0.17180616740088106,2026-03-05 20:40:32,wisq_bqskit,mod_mult_55
2272,2273,artifact_artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules/tket.qasm,5,52,30,26,116,23.2,0.25862068965517243,2026-03-05 20:40:32,wisq_rules,qaoa_barabasi_albert_N5_3reps
2273,2274,artifact_artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules/qiskit_standard.qasm,5,96,53,41,182,36.4,0.29120879120879123,2026-03-05 20:40:32,wisq_rules,qaoa_barabasi_albert_N5_3reps
2274,2275,artifact_artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules/qiskit_ai.qasm,5,88,63,50,183,36.6,0.3442622950819672,2026-03-05 20:40:32,wisq_rules,qaoa_barabasi_albert_N5_3reps
